date,time,symbol,orig,bid,ask,bid_size,ask_size
2020-11-17,08:06:53.616,EUR/USD,Provider3,1.18282,1.18308,500000,500000
2020-11-17,08:06:53.708,EUR/USD,Provider2,1.18282,1.18308,1000000,1000000
2020-11-17,08:06:53.875,EUR/USD,Provider4,1.18284,1.18309,1000000,1000000
2020-11-17,08:06:54.146,EUR/USD,Provider1,1.18285,1.18308,1000000,1000000
2020-11-17,08:06:54.160,EUR/USD,Provider1,1.18284,1.18308,1000000,1000000
2020-11-17,08:06:54.162,EUR/USD,Provider2,1.18283,1.18309,1000000,1000000
2020-11-17,08:06:54.163,EUR/USD,Provider3,1.18283,1.18308,500000,500000
2020-11-17,08:06:54.163,EUR/USD,Provider4,1.18283,1.18308,1000000,1000000
2020-11-17,08:06:54.246,EUR/USD,Provider1,1.18284,1.18306,1000000,1000000
2020-11-17,08:06:54.275,EUR/USD,Provider3,1.18282,1.18307,500000,500000
2020-11-17,08:06:54.277,EUR/USD,Provider2,1.18281,1.18308,1000000,1000000
2020-11-17,08:06:54.281,EUR/USD,Provider3,1.18281,1.18306,500000,500000
2020-11-17,08:06:54.304,EUR/USD,Provider3,1.18281,1.18307,500000,500000
2020-11-17,08:06:54.347,EUR/USD,Provider4,1.18282,1.18307,1000000,1000000
2020-11-17,08:06:54.357,EUR/USD,Provider1,1.18284,1.18305,1000000,1000000
2020-11-17,08:06:54.380,EUR/USD,Provider4,1.18281,1.18306,1000000,1000000
2020-11-17,08:06:54.442,EUR/USD,Provider2,1.18281,1.18307,1000000,1000000
2020-11-17,08:06:54.444,EUR/USD,Provider1,1.18283,1.18305,1000000,1000000
2020-11-17,08:06:54.461,EUR/USD,Provider3,1.18281,1.18305,500000,500000
2020-11-17,08:06:54.464,EUR/USD,Provider4,1.18278,1.18303,1000000,1000000
2020-11-17,08:06:54.473,EUR/USD,Provider1,1.18282,1.18305,1000000,1000000
2020-11-17,08:06:54.487,EUR/USD,Provider4,1.1828,1.18305,1000000,1000000
2020-11-17,08:06:54.493,EUR/USD,Provider2,1.18279,1.18305,1000000,1000000
2020-11-17,08:06:54.508,EUR/USD,Provider3,1.1828,1.18305,500000,500000
2020-11-17,08:06:54.522,EUR/USD,Provider1,1.18283,1.18305,1000000,1000000
2020-11-17,08:06:54.527,EUR/USD,Provider3,1.1828,1.18306,500000,500000
2020-11-17,08:06:54.536,EUR/USD,Provider4,1.18279,1.18304,1000000,1000000
2020-11-17,08:06:54.537,EUR/USD,Provider1,1.18282,1.18304,1000000,1000000
2020-11-17,08:06:54.544,EUR/USD,Provider3,1.1828,1.18305,500000,500000
2020-11-17,08:06:54.546,EUR/USD,Provider1,1.1828,1.18304,1000000,1000000
2020-11-17,08:06:54.563,EUR/USD,Provider3,1.18279,1.18305,500000,500000
2020-11-17,08:06:54.576,EUR/USD,Provider1,1.1828,1.18303,1000000,1000000
2020-11-17,08:06:54.581,EUR/USD,Provider1,1.1828,1.18302,1000000,1000000
2020-11-17,08:06:54.592,EUR/USD,Provider4,1.1828,1.18305,1000000,1000000
2020-11-17,08:06:54.593,EUR/USD,Provider2,1.1828,1.18306,1000000,1000000
2020-11-17,08:06:54.598,EUR/USD,Provider3,1.18278,1.18306,500000,500000
2020-11-17,08:06:54.599,EUR/USD,Provider1,1.18282,1.18303,1000000,1000000
2020-11-17,08:06:54.601,EUR/USD,Provider1,1.18282,1.18304,1000000,1000000
2020-11-17,08:06:54.606,EUR/USD,Provider1,1.18282,1.18305,1000000,1000000
2020-11-17,08:06:54.624,EUR/USD,Provider1,1.18283,1.18305,1000000,1000000
2020-11-17,08:06:54.629,EUR/USD,Provider3,1.1828,1.18305,500000,500000
2020-11-17,08:06:54.630,EUR/USD,Provider1,1.18284,1.18305,1000000,1000000
2020-11-17,08:06:54.639,EUR/USD,Provider4,1.18279,1.18304,1000000,1000000
2020-11-17,08:06:54.643,EUR/USD,Provider1,1.1828,1.18304,1000000,1000000
2020-11-17,08:06:54.647,EUR/USD,Provider3,1.18278,1.18306,500000,500000
2020-11-17,08:06:54.649,EUR/USD,Provider4,1.18281,1.18306,1000000,1000000
2020-11-17,08:06:54.650,EUR/USD,Provider1,1.18282,1.18305,1000000,1000000
2020-11-17,08:06:54.660,EUR/USD,Provider4,1.18282,1.18307,1000000,1000000
2020-11-17,08:06:54.661,EUR/USD,Provider4,1.1828,1.18305,1000000,1000000
2020-11-17,08:06:54.662,EUR/USD,Provider1,1.18284,1.18306,1000000,1000000
2020-11-17,08:06:54.673,EUR/USD,Provider3,1.1828,1.18305,500000,500000
2020-11-17,08:06:54.678,EUR/USD,Provider3,1.18281,1.18306,500000,500000
2020-11-17,08:06:54.687,EUR/USD,Provider3,1.18279,1.18307,500000,500000
2020-11-17,08:06:54.728,EUR/USD,Provider4,1.18281,1.18306,1000000,1000000
2020-11-17,08:06:54.729,EUR/USD,Provider4,1.18281,1.18306,1000000,1000000
2020-11-17,08:06:54.729,EUR/USD,Provider3,1.1828,1.18306,500000,500000
2020-11-17,08:06:54.785,EUR/USD,Provider3,1.18281,1.18306,500000,500000
2020-11-17,08:06:54.921,EUR/USD,Provider1,1.18284,1.18305,1000000,1000000
2020-11-17,08:06:54.933,EUR/USD,Provider4,1.18281,1.18306,1000000,1000000
2020-11-17,08:06:55.010,EUR/USD,Provider4,1.1828,1.18305,1000000,1000000
2020-11-17,08:06:55.014,EUR/USD,Provider3,1.18281,1.18306,500000,500000
2020-11-17,08:06:55.044,EUR/USD,Provider4,1.18281,1.18306,1000000,1000000
2020-11-17,08:06:55.046,EUR/USD,Provider3,1.18281,1.18306,500000,500000
2020-11-17,08:06:55.180,EUR/USD,Provider1,1.18283,1.18305,1000000,1000000
2020-11-17,08:06:55.266,EUR/USD,Provider3,1.18281,1.18306,500000,500000
2020-11-17,08:06:55.407,EUR/USD,Provider4,1.1828,1.18305,1000000,1000000
2020-11-17,08:06:55.418,EUR/USD,Provider3,1.1828,1.18305,500000,500000
2020-11-17,08:06:55.420,EUR/USD,Provider1,1.18282,1.18305,1000000,1000000
2020-11-17,08:06:55.430,EUR/USD,Provider1,1.18281,1.18305,1000000,1000000
2020-11-17,08:06:55.436,EUR/USD,Provider1,1.18282,1.18305,1000000,1000000
2020-11-17,08:06:55.436,EUR/USD,Provider1,1.18281,1.18305,1000000,1000000
2020-11-17,08:06:55.437,EUR/USD,Provider2,1.18279,1.18305,1000000,1000000
2020-11-17,08:06:55.452,EUR/USD,Provider3,1.18281,1.18305,500000,500000
2020-11-17,08:06:55.456,EUR/USD,Provider1,1.18282,1.18305,1000000,1000000
2020-11-17,08:06:55.456,EUR/USD,Provider4,1.18281,1.18306,1000000,1000000
2020-11-17,08:06:55.466,EUR/USD,Provider3,1.1828,1.18305,500000,500000
2020-11-17,08:06:55.477,EUR/USD,Provider1,1.1828,1.18302,1000000,1000000
2020-11-17,08:06:55.492,EUR/USD,Provider3,1.18277,1.18305,500000,500000
2020-11-17,08:06:55.497,EUR/USD,Provider4,1.18279,1.18304,1000000,1000000
2020-11-17,08:06:55.500,EUR/USD,Provider1,1.1828,1.18303,1000000,1000000
2020-11-17,08:06:55.510,EUR/USD,Provider1,1.1828,1.18302,1000000,1000000
2020-11-17,08:06:55.517,EUR/USD,Provider3,1.18279,1.18305,500000,500000
2020-11-17,08:06:55.518,EUR/USD,Provider1,1.1828,1.18304,1000000,1000000
2020-11-17,08:06:55.520,EUR/USD,Provider4,1.18282,1.18307,1000000,1000000
2020-11-17,08:06:55.528,EUR/USD,Provider2,1.18278,1.18304,1000000,1000000
2020-11-17,08:06:55.531,EUR/USD,Provider4,1.1828,1.18305,1000000,1000000
2020-11-17,08:06:55.533,EUR/USD,Provider1,1.18282,1.18304,1000000,1000000
2020-11-17,08:06:55.536,EUR/USD,Provider3,1.1828,1.18304,500000,500000
2020-11-17,08:06:55.542,EUR/USD,Provider2,1.18279,1.18305,1000000,1000000
2020-11-17,08:06:55.550,EUR/USD,Provider3,1.18278,1.18305,500000,500000
2020-11-17,08:06:55.565,EUR/USD,Provider4,1.18281,1.18306,1000000,1000000
2020-11-17,08:06:55.570,EUR/USD,Provider1,1.18282,1.18305,1000000,1000000
2020-11-17,08:06:55.571,EUR/USD,Provider3,1.18279,1.18304,500000,500000
2020-11-17,08:06:55.573,EUR/USD,Provider4,1.18282,1.18307,1000000,1000000
2020-11-17,08:06:55.575,EUR/USD,Provider1,1.18282,1.18304,1000000,1000000
2020-11-17,08:06:55.590,EUR/USD,Provider3,1.1828,1.18305,500000,500000
2020-11-17,08:06:55.610,EUR/USD,Provider3,1.1828,1.18305,500000,500000
2020-11-17,08:06:55.620,EUR/USD,Provider4,1.1828,1.18305,1000000,1000000
2020-11-17,08:06:55.671,EUR/USD,Provider3,1.1828,1.18305,500000,500000
2020-11-17,08:06:55.696,EUR/USD,Provider1,1.18282,1.18303,1000000,1000000
2020-11-17,08:06:55.698,EUR/USD,Provider4,1.18279,1.18304,1000000,1000000
2020-11-17,08:06:55.700,EUR/USD,Provider1,1.18281,1.18303,1000000,1000000
2020-11-17,08:06:55.702,EUR/USD,Provider3,1.1828,1.18305,500000,500000
2020-11-17,08:06:55.707,EUR/USD,Provider2,1.18278,1.18304,1000000,1000000
2020-11-17,08:06:55.719,EUR/USD,Provider3,1.18279,1.18304,500000,500000
2020-11-17,08:06:55.735,EUR/USD,Provider1,1.18282,1.18303,1000000,1000000
2020-11-17,08:06:55.756,EUR/USD,Provider1,1.1828,1.18302,1000000,1000000
2020-11-17,08:06:55.758,EUR/USD,Provider2,1.18279,1.18305,1000000,1000000
2020-11-17,08:06:55.761,EUR/USD,Provider3,1.18276,1.18304,500000,500000
2020-11-17,08:06:55.765,EUR/USD,Provider1,1.1828,1.18303,1000000,1000000
2020-11-17,08:06:55.776,EUR/USD,Provider1,1.18282,1.18303,1000000,1000000
2020-11-17,08:06:55.779,EUR/USD,Provider3,1.18279,1.18304,500000,500000
2020-11-17,08:06:55.788,EUR/USD,Provider1,1.18281,1.18303,1000000,1000000
2020-11-17,08:06:55.797,EUR/USD,Provider4,1.18278,1.18303,1000000,1000000
2020-11-17,08:06:55.800,EUR/USD,Provider3,1.18279,1.18304,500000,500000
2020-11-17,08:06:55.819,EUR/USD,Provider3,1.18278,1.18303,500000,500000
2020-11-17,08:06:55.825,EUR/USD,Provider4,1.18279,1.18304,1000000,1000000
2020-11-17,08:06:55.827,EUR/USD,Provider1,1.1828,1.18302,1000000,1000000
2020-11-17,08:06:55.831,EUR/USD,Provider2,1.18278,1.18304,1000000,1000000
2020-11-17,08:06:55.835,EUR/USD,Provider1,1.1828,1.18303,1000000,1000000
2020-11-17,08:06:55.839,EUR/USD,Provider1,1.1828,1.18304,1000000,1000000
2020-11-17,08:06:55.840,EUR/USD,Provider3,1.18279,1.18304,500000,500000
2020-11-17,08:06:55.843,EUR/USD,Provider4,1.1828,1.18305,1000000,1000000
2020-11-17,08:06:55.854,EUR/USD,Provider4,1.18281,1.18306,1000000,1000000
2020-11-17,08:06:55.857,EUR/USD,Provider2,1.18279,1.18305,1000000,1000000
2020-11-17,08:06:55.859,EUR/USD,Provider3,1.18279,1.18305,500000,500000
2020-11-17,08:06:55.900,EUR/USD,Provider4,1.1828,1.18305,1000000,1000000
2020-11-17,08:06:55.902,EUR/USD,Provider1,1.18282,1.18304,1000000,1000000
2020-11-17,08:06:55.908,EUR/USD,Provider3,1.1828,1.18305,500000,500000
2020-11-17,08:06:55.916,EUR/USD,Provider4,1.18282,1.18307,1000000,1000000
2020-11-17,08:06:55.925,EUR/USD,Provider3,1.1828,1.18305,500000,500000
2020-11-17,08:06:55.944,EUR/USD,Provider3,1.1828,1.18305,500000,500000
2020-11-17,08:06:55.955,EUR/USD,Provider4,1.1828,1.18305,1000000,1000000
2020-11-17,08:06:56.038,EUR/USD,Provider2,1.1828,1.18306,1000000,1000000
2020-11-17,08:06:56.095,EUR/USD,Provider4,1.18281,1.18306,1000000,1000000
2020-11-17,08:06:56.158,EUR/USD,Provider1,1.18282,1.18303,1000000,1000000
2020-11-17,08:06:56.225,EUR/USD,Provider4,1.18279,1.18304,1000000,1000000
2020-11-17,08:06:56.236,EUR/USD,Provider4,1.18281,1.18306,1000000,1000000
2020-11-17,08:06:56.238,EUR/USD,Provider1,1.18281,1.18303,1000000,1000000
2020-11-17,08:06:56.240,EUR/USD,Provider2,1.18279,1.18306,1000000,1000000
2020-11-17,08:06:56.243,EUR/USD,Provider3,1.18279,1.18304,500000,500000
2020-11-17,08:06:56.247,EUR/USD,Provider4,1.18279,1.18304,1000000,1000000
2020-11-17,08:06:56.304,EUR/USD,Provider1,1.1828,1.18302,1000000,1000000
2020-11-17,08:06:56.307,EUR/USD,Provider2,1.18278,1.18304,1000000,1000000
2020-11-17,08:06:56.314,EUR/USD,Provider3,1.18277,1.18304,500000,500000
2020-11-17,08:06:56.325,EUR/USD,Provider1,1.1828,1.18303,1000000,1000000
2020-11-17,08:06:56.330,EUR/USD,Provider1,1.1828,1.18302,1000000,1000000
2020-11-17,08:06:56.336,EUR/USD,Provider3,1.18278,1.18304,500000,500000
2020-11-17,08:06:56.344,EUR/USD,Provider3,1.18277,1.18303,500000,500000
2020-11-17,08:06:56.372,EUR/USD,Provider1,1.1828,1.18301,1000000,1000000
2020-11-17,08:06:56.478,EUR/USD,Provider2,1.18277,1.18304,1000000,1000000
2020-11-17,08:06:56.495,EUR/USD,Provider1,1.18279,1.183,1000000,1000000
2020-11-17,08:06:56.497,EUR/USD,Provider4,1.18278,1.18303,1000000,1000000
2020-11-17,08:06:56.508,EUR/USD,Provider4,1.18279,1.18304,1000000,1000000
2020-11-17,08:06:56.508,EUR/USD,Provider3,1.18277,1.18302,500000,500000
2020-11-17,08:06:56.508,EUR/USD,Provider1,1.18279,1.18301,1000000,1000000
2020-11-17,08:06:56.516,EUR/USD,Provider1,1.1828,1.18301,1000000,1000000
2020-11-17,08:06:56.521,EUR/USD,Provider3,1.18277,1.18303,500000,500000
2020-11-17,08:06:56.552,EUR/USD,Provider3,1.18277,1.18302,500000,500000
2020-11-17,08:06:56.570,EUR/USD,Provider2,1.18276,1.18302,1000000,1000000
2020-11-17,08:06:56.573,EUR/USD,Provider4,1.18278,1.18303,1000000,1000000
2020-11-17,08:06:56.620,EUR/USD,Provider1,1.18279,1.183,1000000,1000000
2020-11-17,08:06:56.828,EUR/USD,Provider4,1.18277,1.18302,1000000,1000000
2020-11-17,08:06:56.937,EUR/USD,Provider1,1.18278,1.183,1000000,1000000
2020-11-17,08:06:56.958,EUR/USD,Provider4,1.18276,1.18301,1000000,1000000
2020-11-17,08:06:56.969,EUR/USD,Provider4,1.18275,1.183,1000000,1000000
2020-11-17,08:06:56.986,EUR/USD,Provider3,1.18276,1.18301,500000,500000
2020-11-17,08:06:56.990,EUR/USD,Provider2,1.18275,1.18301,1000000,1000000
2020-11-17,08:06:56.995,EUR/USD,Provider1,1.18277,1.183,1000000,1000000
2020-11-17,08:06:57.007,EUR/USD,Provider3,1.18275,1.183,500000,500000
2020-11-17,08:06:57.028,EUR/USD,Provider3,1.18276,1.18301,500000,500000
2020-11-17,08:06:57.032,EUR/USD,Provider1,1.18278,1.183,1000000,1000000
2020-11-17,08:06:57.035,EUR/USD,Provider4,1.18276,1.18301,1000000,1000000
2020-11-17,08:06:57.054,EUR/USD,Provider4,1.18275,1.183,1000000,1000000
2020-11-17,08:06:57.078,EUR/USD,Provider1,1.18277,1.18298,1000000,1000000
2020-11-17,08:06:57.104,EUR/USD,Provider1,1.18277,1.18299,1000000,1000000
2020-11-17,08:06:57.158,EUR/USD,Provider4,1.18276,1.18301,1000000,1000000
2020-11-17,08:06:57.159,EUR/USD,Provider1,1.18278,1.183,1000000,1000000
2020-11-17,08:06:57.200,EUR/USD,Provider1,1.18279,1.183,1000000,1000000
2020-11-17,08:06:57.212,EUR/USD,Provider4,1.18277,1.18302,1000000,1000000
2020-11-17,08:06:57.266,EUR/USD,Provider2,1.18276,1.18302,1000000,1000000
2020-11-17,08:06:57.352,EUR/USD,Provider2,1.18277,1.18303,1000000,1000000
2020-11-17,08:06:57.532,EUR/USD,Provider2,1.18276,1.18302,1000000,1000000
2020-11-17,08:06:57.582,EUR/USD,Provider4,1.18277,1.18302,1000000,1000000
2020-11-17,08:06:57.795,EUR/USD,Provider4,1.18276,1.18301,1000000,1000000
2020-11-17,08:06:57.995,EUR/USD,Provider1,1.18278,1.18301,1000000,1000000
2020-11-17,08:06:58.096,EUR/USD,Provider4,1.18277,1.18302,1000000,1000000
2020-11-17,08:06:58.141,EUR/USD,Provider4,1.18276,1.18301,1000000,1000000
2020-11-17,08:06:58.149,EUR/USD,Provider1,1.18277,1.18301,1000000,1000000
2020-11-17,08:06:58.150,EUR/USD,Provider2,1.18276,1.18301,1000000,1000000
2020-11-17,08:06:58.153,EUR/USD,Provider3,1.18275,1.183,500000,500000
2020-11-17,08:06:58.155,EUR/USD,Provider4,1.18275,1.183,1000000,1000000
2020-11-17,08:06:58.158,EUR/USD,Provider4,1.18277,1.18302,1000000,1000000
2020-11-17,08:06:58.166,EUR/USD,Provider3,1.18275,1.18301,500000,500000
2020-11-17,08:06:58.193,EUR/USD,Provider3,1.18274,1.18302,500000,500000
2020-11-17,08:06:58.195,EUR/USD,Provider1,1.18278,1.18301,1000000,1000000
2020-11-17,08:06:58.280,EUR/USD,Provider1,1.18277,1.18301,1000000,1000000
2020-11-17,08:06:58.282,EUR/USD,Provider1,1.18278,1.18301,1000000,1000000
2020-11-17,08:06:58.293,EUR/USD,Provider3,1.18274,1.18301,500000,500000
2020-11-17,08:06:58.330,EUR/USD,Provider2,1.18275,1.18301,1000000,1000000
2020-11-17,08:06:58.356,EUR/USD,Provider3,1.18276,1.18301,500000,500000
2020-11-17,08:06:58.532,EUR/USD,Provider2,1.18276,1.18301,1000000,1000000
2020-11-17,08:06:58.535,EUR/USD,Provider3,1.18274,1.18301,500000,500000
2020-11-17,08:06:58.650,EUR/USD,Provider4,1.18277,1.18302,1000000,1000000
2020-11-17,08:06:59.100,EUR/USD,Provider4,1.18276,1.18301,1000000,1000000
2020-11-17,08:06:59.105,EUR/USD,Provider1,1.18277,1.18301,1000000,1000000
2020-11-17,08:06:59.147,EUR/USD,Provider1,1.18277,1.183,1000000,1000000
2020-11-17,08:06:59.157,EUR/USD,Provider1,1.18275,1.183,1000000,1000000
2020-11-17,08:06:59.172,EUR/USD,Provider1,1.18276,1.183,1000000,1000000
2020-11-17,08:06:59.173,EUR/USD,Provider1,1.18277,1.183,1000000,1000000
2020-11-17,08:06:59.179,EUR/USD,Provider2,1.18275,1.18301,1000000,1000000
2020-11-17,08:06:59.186,EUR/USD,Provider4,1.18274,1.18299,1000000,1000000
2020-11-17,08:06:59.196,EUR/USD,Provider3,1.18276,1.18301,500000,500000
2020-11-17,08:06:59.201,EUR/USD,Provider3,1.18275,1.183,500000,500000
2020-11-17,08:06:59.210,EUR/USD,Provider2,1.18274,1.183,1000000,1000000
2020-11-17,08:06:59.222,EUR/USD,Provider1,1.18276,1.18299,1000000,1000000
2020-11-17,08:06:59.272,EUR/USD,Provider1,1.18275,1.18298,1000000,1000000
2020-11-17,08:06:59.276,EUR/USD,Provider1,1.18275,1.18297,1000000,1000000
2020-11-17,08:06:59.278,EUR/USD,Provider1,1.18274,1.18297,1000000,1000000
2020-11-17,08:06:59.291,EUR/USD,Provider3,1.18273,1.18298,500000,500000
2020-11-17,08:06:59.296,EUR/USD,Provider2,1.18273,1.18299,1000000,1000000
2020-11-17,08:06:59.298,EUR/USD,Provider4,1.18273,1.18298,1000000,1000000
2020-11-17,08:06:59.325,EUR/USD,Provider3,1.18272,1.18298,500000,500000
2020-11-17,08:06:59.334,EUR/USD,Provider1,1.18276,1.183,1000000,1000000
2020-11-17,08:06:59.336,EUR/USD,Provider4,1.18275,1.183,1000000,1000000
2020-11-17,08:06:59.337,EUR/USD,Provider1,1.18275,1.183,1000000,1000000
2020-11-17,08:06:59.349,EUR/USD,Provider3,1.18275,1.183,500000,500000
2020-11-17,08:06:59.350,EUR/USD,Provider1,1.18276,1.183,1000000,1000000
2020-11-17,08:06:59.360,EUR/USD,Provider1,1.18276,1.18298,1000000,1000000
2020-11-17,08:06:59.370,EUR/USD,Provider1,1.18277,1.18299,1000000,1000000
2020-11-17,08:06:59.384,EUR/USD,Provider4,1.18276,1.18301,1000000,1000000
2020-11-17,08:06:59.384,EUR/USD,Provider1,1.18277,1.183,1000000,1000000
2020-11-17,08:06:59.386,EUR/USD,Provider1,1.18277,1.18301,1000000,1000000
2020-11-17,08:06:59.386,EUR/USD,Provider4,1.18275,1.183,1000000,1000000
2020-11-17,08:06:59.387,EUR/USD,Provider3,1.18274,1.183,500000,500000
2020-11-17,08:06:59.388,EUR/USD,Provider2,1.18274,1.183,1000000,1000000
2020-11-17,08:06:59.391,EUR/USD,Provider1,1.18275,1.183,1000000,1000000
2020-11-17,08:06:59.399,EUR/USD,Provider4,1.18277,1.18302,1000000,1000000
2020-11-17,08:06:59.412,EUR/USD,Provider4,1.18275,1.183,1000000,1000000
2020-11-17,08:06:59.413,EUR/USD,Provider1,1.18275,1.18299,1000000,1000000
2020-11-17,08:06:59.428,EUR/USD,Provider4,1.18277,1.18302,1000000,1000000
2020-11-17,08:06:59.429,EUR/USD,Provider1,1.18277,1.183,1000000,1000000
2020-11-17,08:06:59.435,EUR/USD,Provider3,1.18275,1.183,500000,500000
2020-11-17,08:06:59.437,EUR/USD,Provider1,1.18277,1.18299,1000000,1000000
2020-11-17,08:06:59.439,EUR/USD,Provider4,1.18276,1.18301,1000000,1000000
2020-11-17,08:06:59.446,EUR/USD,Provider1,1.18278,1.183,1000000,1000000
2020-11-17,08:06:59.463,EUR/USD,Provider1,1.18277,1.183,1000000,1000000
2020-11-17,08:06:59.466,EUR/USD,Provider1,1.18277,1.18299,1000000,1000000
2020-11-17,08:06:59.482,EUR/USD,Provider2,1.18275,1.18301,1000000,1000000
2020-11-17,08:06:59.610,EUR/USD,Provider2,1.18274,1.183,1000000,1000000
2020-11-17,08:06:59.821,EUR/USD,Provider4,1.18276,1.18301,1000000,1000000
2020-11-17,08:07:00.002,EUR/USD,Provider2,1.18275,1.183,1000000,1000000
2020-11-17,08:07:00.321,EUR/USD,Provider4,1.18275,1.183,1000000,1000000
2020-11-17,08:07:00.593,EUR/USD,Provider4,1.18275,1.183,1000000,1000000
2020-11-17,08:07:00.621,EUR/USD,Provider2,1.18276,1.18301,1000000,1000000
2020-11-17,08:07:00.693,EUR/USD,Provider4,1.18276,1.18301,1000000,1000000
2020-11-17,08:07:00.786,EUR/USD,Provider2,1.18275,1.183,1000000,1000000
2020-11-17,08:07:00.982,EUR/USD,Provider4,1.18277,1.18302,1000000,1000000
2020-11-17,08:07:01.086,EUR/USD,Provider2,1.18272,1.18299,1000000,1000000
2020-11-17,08:07:01.100,EUR/USD,Provider4,1.18276,1.18301,1000000,1000000
2020-11-17,08:07:01.103,EUR/USD,Provider1,1.18277,1.18298,1000000,1000000
2020-11-17,08:07:01.115,EUR/USD,Provider1,1.18276,1.18298,1000000,1000000
2020-11-17,08:07:01.115,EUR/USD,Provider3,1.18274,1.18299,500000,500000
2020-11-17,08:07:01.175,EUR/USD,Provider4,1.18274,1.18299,1000000,1000000
2020-11-17,08:07:01.177,EUR/USD,Provider1,1.18275,1.18297,1000000,1000000
2020-11-17,08:07:01.199,EUR/USD,Provider2,1.18271,1.18298,1000000,1000000
2020-11-17,08:07:01.207,EUR/USD,Provider1,1.18276,1.18298,1000000,1000000
2020-11-17,08:07:01.207,EUR/USD,Provider3,1.18273,1.18299,500000,500000
2020-11-17,08:07:01.209,EUR/USD,Provider4,1.18275,1.183,1000000,1000000
2020-11-17,08:07:01.209,EUR/USD,Provider1,1.18277,1.18298,1000000,1000000
2020-11-17,08:07:01.385,EUR/USD,Provider3,1.18274,1.18299,500000,500000
2020-11-17,08:07:01.982,EUR/USD,Provider1,1.18277,1.18299,1000000,1000000
2020-11-17,08:07:02.004,EUR/USD,Provider2,1.18272,1.18299,1000000,1000000
2020-11-17,08:07:02.005,EUR/USD,Provider3,1.18275,1.183,500000,500000
2020-11-17,08:07:02.005,EUR/USD,Provider4,1.18276,1.18301,1000000,1000000
2020-11-17,08:07:02.006,EUR/USD,Provider1,1.18277,1.183,1000000,1000000
2020-11-17,08:07:02.011,EUR/USD,Provider4,1.18277,1.18302,1000000,1000000
2020-11-17,08:07:02.061,EUR/USD,Provider1,1.18279,1.183,1000000,1000000
2020-11-17,08:07:02.089,EUR/USD,Provider3,1.18275,1.18301,500000,500000
2020-11-17,08:07:02.108,EUR/USD,Provider4,1.18276,1.18301,1000000,1000000
2020-11-17,08:07:02.110,EUR/USD,Provider3,1.18275,1.183,500000,500000
2020-11-17,08:07:02.123,EUR/USD,Provider4,1.18275,1.183,1000000,1000000
2020-11-17,08:07:02.127,EUR/USD,Provider3,1.18275,1.18301,500000,500000
2020-11-17,08:07:02.129,EUR/USD,Provider4,1.18277,1.18302,1000000,1000000
2020-11-17,08:07:02.167,EUR/USD,Provider2,1.18273,1.183,1000000,1000000
2020-11-17,08:07:02.293,EUR/USD,Provider3,1.18276,1.18301,500000,500000
2020-11-17,08:07:02.307,EUR/USD,Provider2,1.18275,1.18301,1000000,1000000
2020-11-17,08:07:02.322,EUR/USD,Provider3,1.18277,1.18302,500000,500000
2020-11-17,08:07:02.572,EUR/USD,Provider3,1.18276,1.18302,500000,500000
2020-11-17,08:07:02.952,EUR/USD,Provider2,1.18275,1.18302,1000000,1000000
2020-11-17,08:07:02.986,EUR/USD,Provider4,1.18278,1.18303,1000000,1000000
2020-11-17,08:07:03.102,EUR/USD,Provider4,1.18277,1.18302,1000000,1000000
2020-11-17,08:07:03.128,EUR/USD,Provider2,1.18275,1.18301,1000000,1000000
2020-11-17,08:07:03.312,EUR/USD,Provider2,1.18275,1.18302,1000000,1000000
2020-11-17,08:07:03.602,EUR/USD,Provider4,1.18277,1.18302,1000000,1000000
2020-11-17,08:07:03.852,EUR/USD,Provider2,1.18276,1.18302,1000000,1000000
2020-11-17,08:07:04.104,EUR/USD,Provider4,1.18278,1.18303,1000000,1000000
2020-11-17,08:07:04.380,EUR/USD,Provider3,1.18277,1.18302,500000,500000
2020-11-17,08:07:04.435,EUR/USD,Provider4,1.18279,1.18304,1000000,1000000
2020-11-17,08:07:04.851,EUR/USD,Provider4,1.18278,1.18303,1000000,1000000
2020-11-17,08:07:04.910,EUR/USD,Provider2,1.18275,1.18301,1000000,1000000
2020-11-17,08:07:05.003,EUR/USD,Provider4,1.18277,1.18302,1000000,1000000
